Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,Germany,DEU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,..,..,..,..,..,..
The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,Germany,DEU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,..,..,..,..,..,..
There are periods of absence due to child care accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,Germany,DEU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..
There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,Germany,DEU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Germany,DEU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..
There is no legal provision that requires a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,Germany,DEU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,..,..,..,..,..,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Germany,DEU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..
Time required to start a business (days),IC.REG.DURS,Germany,DEU,..,8,8,8,8,10.5,14.5,14.5,14.5,14.5,14.5,17.5,17.5,18,22,22,45,45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Time required to start a business, female (days)",IC.REG.DURS.FE,Germany,DEU,..,8,8,8,8,10.5,14.5,14.5,14.5,14.5,14.5,17.5,17.5,18,22,22,45,45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Time required to start a business, male (days)",IC.REG.DURS.MA,Germany,DEU,..,8,8,8,8,10.5,14.5,14.5,14.5,14.5,14.5,17.5,17.5,18,22,22,45,45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Time-related underemployment, female (% of employment)",SL.EMP.UNDR.FE.ZS,Germany,DEU,..,4.01999998092651,4.42999982833862,5.07000017166138,5.51999998092651,6.07000017166138,6.5,7.03999996185303,7.3600001335144,8.06999969482422,9.52000045776367,9.67000007629395,10.5799999237061,1.98000001907349,2.28999996185303,2.13000011444092,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Time-related underemployment, male (% of employment)",SL.EMP.UNDR.MA.ZS,Germany,DEU,..,2.08999991416931,2.23000001907349,2.50999999046326,2.50999999046326,2.76999998092651,2.92000007629395,3.23000001907349,3.25999999046326,3.59999990463257,4.23999977111816,4.71000003814697,4.23999977111816,1.26999998092651,1.47000002861023,1.26999998092651,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Germany,DEU,..,..,12.91,..,..,13.06,..,..,..,..,12.64,..,..,..,..,13.28,..,..,..,..,14.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Germany,DEU,..,..,6.21,..,..,6.3,..,..,..,..,6.03,..,..,..,..,6.36,..,..,..,..,6.84,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Germany,DEU,..,..,19.9,..,..,20.13,..,..,..,..,19.61,..,..,..,..,20.64,..,..,..,..,22.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,Germany,DEU,..,1.80999994277954,1.87000000476837,1.98000001907349,2.19000005722046,2.3199999332428,2.47000002861023,2.34999990463257,2.30999994277954,2.36999988555908,3.01999998092651,3.39000010490417,3.30999994277954,3.8199999332428,4.78999996185303,5.51000022888184,5.40000009536743,4.96999979019165,4.26000022888184,4.13000011444092,4.26000022888184,5.03000020980835,5.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,Germany,DEU,..,1.8400000333786,1.92999994754791,1.98000001907349,2.25999999046326,2.53999996185303,2.75,2.58999991416931,2.59999990463257,2.66000008583069,3.24000000953674,3.72000002861023,3.94000005722046,4.46999979019165,5.28999996185303,6.01999998092651,5.86999988555908,5.71000003814697,4.78999996185303,4.86999988555908,5.19999980926514,5.75,6.6399998664856,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Germany,DEU,..,1.77999997138977,1.83000004291534,1.97000002861023,2.13000011444092,2.17000007629395,2.26999998092651,2.16000008583069,2.08999991416931,2.16000008583069,2.85999989509583,3.16000008583069,2.88000011444092,3.38000011444092,4.46999979019165,5.19000005722046,5.09000015258789,4.51999998092651,3.94000005722046,3.71000003814697,3.72000002861023,4.63000011444092,4.88000011444092,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,Germany,DEU,..,7.8899998664856,8.78999996185303,9.4399995803833,10.0600004196167,11.1499996185303,11.710000038147,11.789999961853,12.1899995803833,12.9399995803833,14.6899995803833,15.6199998855591,15.3000001907349,16.9799995422363,18.6299991607666,19.1200008392334,17.6200008392334,15.7299995422363,13.3400001525879,11.5500001907349,12.5299997329712,13.8900003433228,14.9300003051758,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,Germany,DEU,..,6.40000009536743,7,7.92999982833862,8.68000030517578,9.52000045776367,9.88000011444092,10.1400003433228,10.8900003433228,11.6599998474121,12.7799997329712,13.8000001907349,14.210000038147,15.8699998855591,17.4699993133545,17.2099990844727,15.1099996566772,13.0699996948242,11.5600004196167,10.0500001907349,11.3299999237061,12.9499998092651,14.0100002288818,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,Germany,DEU,..,9.05000019073486,10.2200002670288,10.6700000762939,11.2200002670288,12.5600004196167,13.3199996948242,13.2799997329712,13.3800001144409,14.1099996566772,16.4099998474121,17.2700004577637,16.2900009155273,18.0100002288818,19.7000007629395,20.8799991607666,19.9099998474121,18.25,15.039999961853,13.0100002288818,13.6499996185303,14.7700004577637,15.8000001907349,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,Germany,DEU,..,2.71000003814697,2.88000011444092,3.28999996185303,3.69000005722046,4.23999977111816,4.63000011444092,5.09000015258789,5.23000001907349,5.69999980926514,6.82999992370605,7.59999990463257,7.21999979019165,8.25,9.89999961853027,11.1300001144409,11.1499996185303,10.0200004577637,8.65999984741211,8.03999996185303,7.8899998664856,8.64999961853027,9.94999980926514,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,Germany,DEU,..,2.34999990463257,2.47000002861023,2.90000009536743,3.29999995231628,3.75999999046326,4.23999977111816,4.73000001907349,4.94000005722046,5.30999994277954,6.23000001907349,6.98999977111816,7.23000001907349,8.23999977111816,9.56999969482422,10.6199998855591,10.2200002670288,9.34000015258789,8.23999977111816,7.90999984741211,8.23999977111816,9.01000022888184,10.4899997711182,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,Germany,DEU,..,3.04999995231628,3.26999998092651,3.67000007629395,4.05999994277954,4.69000005722046,5,5.40999984741211,5.48000001907349,6.05000019073486,7.36999988555908,8.14999961853027,7.21999979019165,8.26000022888184,10.1899995803833,11.5699996948242,11.9499998092651,10.6099996566772,9.02000045776367,8.14999961853027,7.59000015258789,8.34000015258789,9.51000022888184,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,Germany,DEU,..,2.73000001907349,2.91000008583069,3.3199999332428,3.74000000953674,4.21999979019165,4.63000011444092,4.90999984741211,5.17999982833862,5.57999992370605,6.48999977111816,7.30999994277954,7.65000009536743,8.80000019073486,10.1700000762939,10.8900003433228,10.0799999237061,9.27999973297119,8.21000003814697,7.78000020980835,8.27000045776367,9.23999977111816,10.4399995803833,10.5900001525879,9.60000038146973,9.63000011444092,10.3199996948242,9.32999992370605,8.23999977111816,6.53999996185303,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Germany,DEU,..,2.73000001907349,2.91000008583069,3.30999994277954,3.74000000953674,4.21999979019165,4.63000011444092,4.92000007629395,5.17999982833862,5.57999992370605,6.5,7.30999994277954,7.65000009536743,8.78999996185303,10.1700000762939,10.8900003433228,10.0799999237061,9.27999973297119,8.21000003814697,7.78000020980835,8.27000045776367,9.23999977111816,10.4399995803833,10.5900001525879,9.59000015258789,9.63000011444092,10.3199996948242,9.31999969482422,8.22999954223633,6.53000020980835,6.11999988555908,7.46999979019165,7.90000009536743,7.92000007629395,8.22999954223633,8.47000026702881,8.23999977111816,7.53000020980835,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,Germany,DEU,..,3.5,3.78999996185303,4.11999988555908,4.44999980926514,4.96999979019165,5.28000020980835,5.5,5.55000019073486,6.03000020980835,7.3600001335144,8.10000038146973,7.42000007629395,8.55000019073486,10.3100004196167,11.3900003433228,11.25,10.1800003051758,8.69999980926514,7.76999998092651,7.6399998664856,8.5600004196167,9.28999996185303,9.3100004196167,8.25,7.05999994277954,7.55000019073486,6.46999979019165,4.92000007629395,4.42999982833862,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,Germany,DEU,..,3.5,3.78999996185303,4.11999988555908,4.44999980926514,4.96999979019165,5.28000020980835,5.5,5.55000019073486,6.03000020980835,7.36999988555908,8.10000038146973,7.42000007629395,8.53999996185303,10.3100004196167,11.3900003433228,11.25,10.1800003051758,8.69999980926514,7.76999998092651,7.6399998664856,8.5600004196167,9.28999996185303,9.3100004196167,8.23999977111816,7.05000019073486,7.53999996185303,6.46000003814697,4.90999984741211,4.42000007629395,4.03999996185303,4.53999996185303,5.26999998092651,6.09000015258789,5.53999996185303,5.82999992370605,5.65999984741211,5.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Germany,DEU,4.30999994277954,3.14000010490417,3.38000011444092,3.75,4.11999988555908,4.61999988555908,4.98000001907349,5.23000001907349,5.38000011444092,5.82000017166138,6.96999979019165,7.73999977111816,7.53000020980835,8.65999984741211,10.25,11.1700000762939,10.7299995422363,9.77999973297119,8.47999954223633,7.76999998092651,7.92000007629395,8.85999965667725,9.78999996185303,9.85999965667725,8.82999992370605,8.15999984741211,8.72999954223633,7.67999982833862,6.32000017166138,5.32000017166138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Germany,DEU,..,3.14000010490417,3.38000011444092,3.75,4.11999988555908,4.61999988555908,4.98000001907349,5.23000001907349,5.38000011444092,5.82000017166138,6.96999979019165,7.73999977111816,7.51999998092651,8.65999984741211,10.25,11.1700000762939,10.7299995422363,9.77999973297119,8.47999954223633,7.76999998092651,7.92000007629395,8.85999965667725,9.78999996185303,9.85999965667725,8.81999969482422,8.15999984741211,8.72999954223633,7.67999982833862,6.32000017166138,5.32000017166138,4.8899998664856,5.71000003814697,6.32000017166138,6.82000017166138,6.6100001335144,6.86999988555908,6.67000007629395,6.44999980926514,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,Germany,DEU,..,4.73999977111816,5.1100001335144,5.76999998092651,6.1100001335144,6.46999979019165,7.05000019073486,7.09000015258789,7.28999996185303,7.78000020980835,8.77999973297119,9.78999996185303,9.98999977111816,11.0799999237061,12.5600004196167,14.039999961853,10.210000038147,8.02999973297119,7.23000001907349,6.3899998664856,7.44000005722046,7.71999979019165,8.53999996185303,9.14999961853027,8.63000011444092,8.1899995803833,8.42000007629395,7.71000003814697,6.55999994277954,5.8600001335144,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,Germany,DEU,..,4.75,5.11999988555908,5.78000020980835,6.1100001335144,6.48000001907349,7.05000019073486,7.09000015258789,7.28999996185303,7.78000020980835,8.80000019073486,9.78999996185303,9.98999977111816,11.0799999237061,12.5600004196167,14.0299997329712,10.2200002670288,8.0600004196167,7.25,6.40000009536743,7.44999980926514,7.73999977111816,8.53999996185303,9.14999961853027,8.64000034332275,8.1899995803833,8.42000007629395,7.69999980926514,6.53999996185303,5.84999990463257,4.71999979019165,5.8600001335144,7.34999990463257,7.55999994277954,8.97000026702881,10.7200002670288,11.1199998855591,11.0600004196167,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,Germany,DEU,..,6.59000015258789,7.09000015258789,7.59999990463257,7.84999990463257,7.88000011444092,8.35000038146973,8.47000026702881,8.6899995803833,9.1899995803833,10.7299995422363,12.460000038147,11.0500001907349,12.6199998855591,14.8000001907349,16.8099994659424,15.3400001525879,13.6099996566772,11.0600004196167,8.97000026702881,9.47000026702881,9.85999965667725,10.8299999237061,11.9300003051758,10.460000038147,8.71000003814697,9.43000030517578,7.6399998664856,5.44999980926514,5.19999980926514,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,Germany,DEU,..,6.59999990463257,7.09999990463257,7.59999990463257,7.84999990463257,7.8899998664856,8.35000038146973,8.47000026702881,8.6899995803833,9.1899995803833,10.75,12.4799995422363,11.0500001907349,12.6099996566772,14.789999961853,16.7999992370605,15.3800001144409,13.6700000762939,11.1000003814697,8.98999977111816,9.48999977111816,9.89999961853027,10.8500003814697,11.960000038147,10.5,8.72000026702881,9.44999980926514,7.65000009536743,5.44999980926514,5.19999980926514,4.44000005722046,5.21000003814697,6.32999992370605,7.40999984741211,6.78999996185303,8.96000003814697,9.60999965667725,10.2299995422363,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,Germany,DEU,..,5.75,6.17999982833862,6.75,7.03999996185303,7.23000001907349,7.75,7.82999992370605,8.05000019073486,8.52999973297119,9.82999992370605,11.2200002670288,10.5600004196167,11.8999996185303,13.7600002288818,15.5299997329712,12.9899997711182,11.0299997329712,9.28999996185303,7.78999996185303,8.53999996185303,8.88000011444092,9.78999996185303,10.6700000762939,9.63000011444092,8.47000026702881,8.96000003814697,7.67000007629395,5.96999979019165,5.51000022888184,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,Germany,DEU,..,5.76999998092651,6.19999980926514,6.76000022888184,7.05000019073486,7.23000001907349,7.75,7.82999992370605,8.03999996185303,8.52999973297119,9.82999992370605,11.2200002670288,10.5600004196167,11.8999996185303,13.7600002288818,15.5200004577637,13,11.0299997329712,9.28999996185303,7.78999996185303,8.55000019073486,8.88000011444092,9.78999996185303,10.6700000762939,9.64000034332275,8.47000026702881,8.96000003814697,7.67000007629395,5.96999979019165,5.51000022888184,4.57999992370605,5.53000020980835,6.82000017166138,7.48000001907349,7.84000015258789,9.80000019073486,10.3199996948242,10.6199998855591,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Germany,DEU,..,77.376,77.312,77.261,77.224,77.2,77.19,77.18,77.17,77.16,76.966,76.771,76.575,76.378,76.179,75.98,75.779,75.577,75.374,75.17,74.965,74.758,74.551,74.342,74.133,73.922,73.71,73.497,73.36,73.269,73.118,72.976,72.999,72.836,72.617,72.711,72.943,73.103,73.107,72.989,72.844,72.787,72.73,72.674,72.617,72.56,72.503,72.446,72.389,72.332,72.274,72.211,72.147,72.083,72.019,71.955,71.891,71.826,71.762,71.697,71.384
"Urban population, female (% of total)",SP.URB.TOTL.FE.ZS,Germany,DEU,..,..,..,..,..,38.8096218599356,..,..,..,..,38.4005685582471,..,..,..,..,37.997256515775,..,..,..,..,37.9011399559345,..,..,..,..,38.0807485537662,..,..,..,..,38.2379982109134,..,..,..,..,38.4209792514291,..,..,..,..,38.5322723253758,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Urban population, male (% of total)",SP.URB.TOTL.MA.ZS,Germany,DEU,..,..,..,..,..,36.491364065793,..,..,..,..,35.8914439211246,..,..,..,..,35.3575475636667,..,..,..,..,35.1662036593543,..,..,..,..,35.2051186452909,..,..,..,..,34.8797336248882,..,..,..,..,34.2902771968516,..,..,..,..,34.3109763799419,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Used a mobile phone or the internet to access an account (% with an account, age 15+)",fin5.d.s,Germany,DEU,..,..,..,61.1203002929688,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Used a mobile phone or the internet to access an account, female  (% age 15+)",fin5.d.2,Germany,DEU,..,..,..,62.835090637207,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.d.1,Germany,DEU,..,..,..,58.193962097168,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Used the internet to buy something online in the past year(% age 15+),fin14b.a,Germany,DEU,..,..,..,66.8440628051758,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Used the internet to buy something online in the past year, female(% age 15+)",fin14b.a.2,Germany,DEU,..,..,..,67.4599914550781,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Used the internet to buy something online in the past year, male(% age 15+)",fin14b.a.1,Germany,DEU,..,..,..,66.1836547851563,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
